labels,treatment,rep,position,buttonID,season,longdate,year,month,day,time,unit,value,full_paths
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-02,2020,04,02,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-03,2020,04,03,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-04,2020,04,04,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-05,2020,04,05,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-06,2020,04,06,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,12:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,16:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-07,2020,04,07,20:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,12:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,16:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-08,2020,04,08,20:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,12:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,16:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-09,2020,04,09,20:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,16:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-10,2020,04,10,20:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,12:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,16:44:00,C,1.59,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-11,2020,04,11,20:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,00:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,12:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,16:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-12,2020,04,12,20:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-13,2020,04,13,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-14,2020,04,14,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-15,2020,04,15,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-16,2020,04,16,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-17,2020,04,17,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-18,2020,04,18,20:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,00:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,04:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,08:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,12:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,16:44:00,C,0.084,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-19,2020,04,19,20:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,12:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,16:44:00,C,1.59,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-20,2020,04,20,20:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,12:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,16:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-21,2020,04,21,20:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,00:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,04:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,08:44:00,C,0.586,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,12:44:00,C,1.088,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,16:44:00,C,3.096,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-22,2020,04,22,20:44:00,C,3.096,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,00:44:00,C,2.594,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,04:44:00,C,1.59,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,08:44:00,C,1.59,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,12:44:00,C,2.092,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,16:44:00,C,3.598,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-23,2020,04,23,20:44:00,C,3.598,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,00:44:00,C,3.096,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,04:44:00,C,2.594,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,08:44:00,C,2.092,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,12:44:00,C,3.598,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,16:44:00,C,4.602,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-24,2020,04,24,20:44:00,C,4.602,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,00:44:00,C,4.1,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,04:44:00,C,3.096,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,08:44:00,C,3.096,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,12:44:00,C,4.1,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,16:44:00,C,5.104,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-25,2020,04,25,20:44:00,C,5.104,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-26,2020,04,26,00:44:00,C,4.602,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-26,2020,04,26,04:44:00,C,4.1,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-26,2020,04,26,08:44:00,C,3.598,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
C2A_R3_m0surf_i39_2020,C2A,R3,m0surf,i39,2020,2020-04-26,2020,04,26,12:44:00,C,4.602,./CLEAN_DATA/C2A_R3_m0surf_i39_2020.csv
